,id,text,date,attachments.link.url,attachments.link.title,comments.count,reposts.count,views.count
766,23399396,,1544641424,https://ria.ru/20181212/1547894177.html,"Европарламент принял резолюцию против строительства ""Северного потока – 2""",433,10,76309
767,23399195,,1544640221,https://ria.ru/20181212/1547889687.html,Двое жителей Грозного помогли спасти людей из горящего дома в Москве,83,9,69011
768,23398991,Опубликовано видео взлета МиГ-35 на форсаже: https://ria.ru/20181212/1547887723.html,1544639062,,,29,11,76221
769,23398867,,1544638326,,,28,34,71004
770,23398662,,1544637393,https://ria.ru/20181212/1547893578.html,Мадуро назвал встречу с Путиным самой полезной за всю его карьеру,114,2,67851
771,23398513,Обнаружено новое полезное свойство кофе: https://ria.ru/20181212/1547878782.html,1544636589,,,42,20,74970
772,23398264,"Сын в больнице, мать на антидепрессантах — нападки на подростка в челябинской школе № 47 продолжаются уже третий год. Одноклассники то топчут 12-летнему мальчику куртку, то воруют деньги из рюкзака, а недавно и вовсе избили его. Мать уверена: руководство школы бездействует. Однако у учителей другое мнение.",1544635150,https://ria.ru/20181212/1547810880.html,Травля в школе довела 12-летнего ребенка до больничной койки,253,15,75059
773,23398092,,1544634154,https://ria.ru/20181212/1547890842.html,"В Ингушетии неизвестный бросил гранату в силовиков, сообщил источник",61,9,65025
774,23397771,,1544632730,https://ria.ru/20181212/1547890259.html,"Поиски ""Титаника"" были прикрытием для операции ВМС США, пишут СМИ",30,11,68136
775,23397463,,1544631277,https://ria.ru/20181212/1547885436.html,Суд арестовал еще одного члена банды Басаева,31,4,69120
776,23397274,"Медперерсонал объяснил, что в хирургическом отделении закончился лейкопластырь, пишут СМИ.",1544630435,https://ria.ru/20181212/1547856867.html,В Благовещенске пациентку после операции перевязали скотчем,534,16,75256
777,23397151,,1544629849,,,163,62,74694
778,23397004,"Конституция России рождалась в борьбе мнений, на фоне политического кризиса 1993 года, когда исполнительная и законодательная ветви власти оказались по разные стороны баррикад. Те, кто работал над проектом Основного закона страны, рассказали о трудностях и противоречиях, которые приходилось преодолевать.",1544629035,https://ria.ru/20181212/1547735223.html,Какое слово в Конституции изменило судьбу России,145,9,70492
779,23396873,,1544628284,https://rsport.ria.ru/20181212/1547880950.html,Фигуристка Елизавета Туктамышева попала в больницу ,39,4,63948
780,23396668,"#РИА_Видео
В Астраханской области пилоты приступили к испытаниям новейших многофункциональных авиакомплексов МиГ-35 и МиГ-35УБ. Полеты прошли в условиях, максимально приближенных к боевым.",1544627159,,,110,23,74583
781,23396479,"Депутаты сорвали заседание грузинского парламента, затеяв перепалку во время обсуждения итогов президентских выборов: https://ria.ru/20181212/1547882563.html",1544626227,,,43,7,73527
782,23396035,,1544624810,https://ria.ru/20181212/1547871921.html,Германия поддержит продление антироссийских санкций,299,9,69799
783,23395866,"Маленький хищник остался без мамы. Специалисты считают, что ее застрелили охотники. Неравнодушные люди спасли медвежонка и уже подыскали ему новый дом.",1544624160,https://m.vk.com/@-15755094-na-kamchatke-na-obochine-podobrali-medvezhonka-sirotu,На Камчатке на обочине подобрали медвежонка-сироту,49,13,94231
784,23395793,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Владимир Путин вручает государственные премии в области правозащитной и благотворительной деятельности",1544623947,,,60,8,67864
785,23395732,,1544623763,https://ria.ru/20181212/1547849330.html,Госдума приняла закон о любительской рыбалке,98,28,66621
786,23395617,,1544623335,https://rsport.ria.ru/20181212/1547871712.html,"Адвокат утверждает, что Кокорин может стать инвалидом в СИЗО",232,2,66950
787,23395473,,1544622865,https://ria.ru/20181212/1547877496.html,Чиновника Ространснадзора уволили из-за купившей 66 машин жены,138,27,65563
788,23395350,,1544622497,https://ria.ru/20181212/1547870062.html,В Госдуму внесли проект о наказании за оскорбление государства в Сети,585,68,78443
789,23395213,"#РИА_Видео 
 Российские космонавты Олег Кононенко и Сергей Прокопьев во время выхода в открытый космос исследовали отверстие в обшивке ""Союза МС-09"": https://ria.ru/20181212/1547840437.html",1544621734,,,42,9,65567
790,23395115,,1544621110,,,30,30,66115
791,23394939,"""Словно фея"". В Сети высмеяли ""волшебный"" способ Трампа подкидывать монетку: https://ria.ru/20181212/1547870746.html",1544619948,,,85,8,74362
792,23394757,,1544618533,https://ria.ru/20181212/1547869696.html,Китаец утопил жену в бассейне отеля в Таиланде ради страховки,54,15,67556
793,23394575,,1544617399,https://ria.ru/20181212/1547868895.html,Глацких после объявления выговора вернулась к работе,232,9,68082
794,23394479,"#РИА_Тест 
В этот день 25 лет назад на референдуме была принята Конституция. Проверьте свои знания основного закона России.",1544616529,https://ria.ru/20181212/1547662825.html,Пройти тест! ,128,12,68283
795,23394301,,1544615317,https://ria.ru/20181212/1547867627.html,"Российский фильм ""Собибор"" закупили более 50 стран",91,12,67741
796,23394079,,1544613709,https://ria.ru/20181212/1547862879.html,В Германии тонна шоколада вылилась на улицу и замерзла,164,90,93415
797,23393920,"8 февраля мужчина обнаружил возле мусорного контейнера коробку, в которой находились два новорожденных медвежонка. На место выехали специалисты Центра передержки диких животных департамента природопользования и забрали медвежат.",1544612393,https://ria.ru/20181212/1547861698.html,Найденных в Новой Москве медвежат отпустили в дикую природу,20,6,62120
798,23393822,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Владимир Путин проводит заседание Российского организационного комитета ""Победа""",1544611930,,,86,9,67679
799,23393730,,1544611518,https://ria.ru/20181212/1547860271.html,Путин призвал выяснить причины отмены рэп-концертов,187,7,67823
800,23393697,,1544611192,https://ria.ru/20181212/1547847666.html,"Большой театр покажет премьеру оперы Россини ""Путешествие в Реймс""",15,6,61073
801,23393640,"#РИА_Видео 
Накануне вечером на рождественской ярмарке в центре Страсбурга мужчина открыл огонь. По последним данным, жертвами инцидента стали от двух до трех человек, больше 10 получили ранения. Преступнику удалось скрыться с места преступления, сейчас его разыскивают. К расследованию приступило антитеррористическое подразделение прокуратуры Парижа: 
https://ria.ru/20181212/1547856959.html",1544610562,,,61,12,62563
802,23393488,,1544609370,https://rsport.ria.ru/20181212/1547853041.html,"ФИФА признала ""Лужники"" лучшим стадионом в мире по видимости поля с трибун",61,11,64930
803,23393363,,1544608062,https://ria.ru/20181212/1547849980.html,Госдума приняла закон о продлении льготного периода оплаты штрафов ГИБДД,21,30,64823
804,23393199,"В Ростовской области двух студентов колледжа подозревают в убийстве 28-летней местной жительницы Анастасии Орловой. По версии следствия, подростки вместе с ней распивали алкоголь, после чего предложили познакомиться поближе. Получив отказ, задушили. Друзья погибшей придерживаются версии, кардинально отличающейся от официальной.",1544607115,https://ria.ru/20181212/1547825375.html,Подростки жестоко убили молодую маму в Миллерово,205,11,68432
805,23393151,"#РИАрхив 
93 года назад родился Владимир Шаинский. Композитор известен как автор детских песен, среди его работ музыка к мультфильмам ""Антошка"", ""Приключения Незнайки и его друзей"", ""Крошка Енот"", ""Трям! Здравствуйте!"", ""Чебурашка и Крокодил Гена"".",1544606724,,,21,17,68176
806,23393077,,1544606294,,,94,22,65829
807,23393016,"Уходящий год ознаменовался тяжелыми потерями для культуры. Не стало многих выдающихся режиссеров, актеров, музыкантов, писателей. Люди, вошедшие в историю, — в подборке Ria.ru: https://ria.ru/20181212/1539663277.html",1544605834,,,76,63,71042
808,23392816,,1544604268,https://ria.ru/20181212/1547850496.html,"Зонд InSight сделал первые ""селфи"" на поверхности Марса",61,11,62255
809,23392656,"У юного москвича Алеши Нечаева тяжелый порок сердца – коарктация аорты. Сужена главная артерия, снабжающая кровью все органы, повышено давление в сосудах мозга, организм страдает от дефицита кислорода. Алешу мучают постоянные головные боли и слабость, от любой нагрузки возникает одышка. Врачи говорят о высоком риске инсульта. Мальчика спасет операция, в ходе которой расширят стенки аорты с помощью стента. Операция нужна как можно скорее, но госквоты на кардиохирургические вмешательства уже закончились, а оплатить дорогое лечение родители Алеши не в силах: https://sn.ria.ru/20181212/1547820332.html
МИА ""Россия Сегодня"" и Русфонд объявляют сбор средств для спасения Алеши Нечаева. Оказать помощь можно на странице нашего проекта (https://rusfond.ru/ria_actions/053), или репостнув эту запись!",1544603266,,,92,32,68922
810,23392558,,1544602467,https://ria.ru/20181212/1547846529.html,"Министр транспорта возглавил совет директоров ""Аэрофлота""",36,5,61447
811,23392431,,1544601441,https://rsport.ria.ru/20181212/1547844907.html,Юниорская сборная России разгромила Швейцарию на Турнире четырех наций,41,13,61934
812,23392352,,1544600518,https://ria.ru/20181212/1547847075.html,Задержан участник нападения банды Басаева на псковских десантников,50,9,65811
813,23392214,В Таиланде питон подрался с варанами на глазах у студентов: https://ria.ru/20181211/1547826339.html,1544599301,,,56,7,74669
814,23392055,,1544597931,https://rsport.ria.ru/20181212/1547845637.html,Овечкин опередил Буре по количеству хет-триков за карьеру в НХЛ,20,8,60547
815,23391881,,1544596870,https://ria.ru/20181212/1547844677.html,"В сибирской школе установили неработающие биотуалеты, сообщил депутат",101,1,69031
816,23391662,,1544595620,https://ria.ru/20181212/1547839418.html,"Названы бесплатные медуслуги, за которые россияне чаще всего платят",221,81,74749
817,23391455,,1544593744,https://ria.ru/20181212/1547839506.html,Финансового директора Huawei выпустят под залог,26,4,65004
818,23391257,"#РИА_ДеньвИстории 
В этот день 25 лет назад на референдуме была принята Конституция – основной закон России. Главный документ устанавливает государственный строй – президентско-парламентскую республику с федеративным устройством. В основу управления государством положен принцип разделения власти на три ветви – исполнительную, законодательную и судебную. Памятную дату не принято широко отмечать. В России в День Конституции существует традиция торжественно вручать паспорта россиянам, достигшим 14 лет.",1544592405,,,216,61,87214
819,23391128,,1544591517,https://ria.ru/20181212/1547840363.html,"""Яндекс. Карты"" случайно раскрыл секретные объекты Израиля и Турции",67,16,71119
820,23390930,,1544590009,https://ria.ru/20181212/1547841571.html,"Американские СМИ предупредили о формировании ""Восточной Антанты""",74,7,70893
821,23390661,,1544587395,https://ria.ru/20181212/1547841187.html,Затравленная соседями семья с больными раком детьми уехала из квартиры,307,25,78053
822,23390496,,1544585274,https://ria.ru/20181212/1547841785.html,"В Киеве объяснили, почему украинцы уезжают работать в Россию",154,8,76783
823,23390250,,1544582570,https://ria.ru/20181212/1547840207.html,"""Это война"": Порошенко прокомментировал инцидент в Керченском проливе",259,6,77761
824,23390124,,1544580288,https://ria.ru/20181212/1547828656.html,Ученые назвали обладателя самого быстрого укуса на Земле,38,1,72307
825,23390019,,1544578407,https://ria.ru/20181212/1547840233.html,Сотрудник Европарламента сообщил об эвакуации людей из здания в Страсбурге,77,4,73765
826,23389951,,1544576671,https://ria.ru/20181212/1547840141.html,В Омске после хлопка газа возник пожар в жилом доме,47,2,69895
827,23389862,,1544575293,https://ria.ru/20181212/1547838588.html,Обнаружена серьезная опасность употребления мяса и печени,225,10,71450
828,23389730,,1544573391,https://ria.ru/20181212/1547839766.html,Стрелок из Страсбурга скрылся с места происшествия на захваченном такси,50,4,68057
829,23389704,,1544572976,https://ria.ru/20181212/1547827005.html,В Великобритании обнаружены скелеты предполагаемых вампиров,70,7,67048
830,23389609,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Ситуация на месте стрельбы в Страсбурге:
https://ria.ru/strelba-v-strasburge-11122018/",1544571250,,,27,3,66729
831,23389589,,1544570820,https://ria.ru/20181212/1547838855.html,Tesla потребовала от бывшего сотрудника более 167 миллионов долларов,18,2,63668
832,23389414,,1544568222,https://ria.ru/20181212/1547838083.html,"В США Палата представителей поддержала санкции против ""Северного потока-2""",177,8,66106
833,23389345,,1544566870,https://ria.ru/20181212/1547837653.html,При стрельбе в Страсбурге погибли три человека,92,6,65743
834,23389155,,1544564489,https://ria.ru/20181211/1547832891.html,Матвиенко предложила дать водителям право обжаловать штрафы на сайте ГИБДД,69,10,67043
835,23388984,,1544562616,https://ria.ru/20181212/1547826725.html,Названа лучшая страна для приключенческого туризма,55,5,67087
836,23388817,"Фотокорреспонденты МИА ""Россия сегодня"" были на первых переговорах Путина и Трампа, следили за возведением Крымского моста, оказывались в гуще протестов, болели за российских спортсменов на международных турнирах, сопровождали звезд на красных дорожках крупнейших фестивалей, снимали радость и горе простых людей. Лучшие фото 2018 — в нашей подборке: https://ria.ru/20181211/1547579334.html",1544560830,,,14,13,69214
837,23388764,"Если под коляску или старый комод места дома не хватает, вещи находят пристанище в местах общедомового пользования: в коридорах, холлах, под лестницей. Возможно, совесть от этого не страдает, а вот комфорт и безопасность жильцов вполне могут.",1544560500,https://realty.ria.ru/20181211/1547783126.html,Можно ли хранить личные вещи в подъезде или под лестницей жилого дома,55,12,64721
838,23388563,В центре Страсбурга произошла стрельба: https://ria.ru/20181211/1547834677.html,1544559172,,,56,4,72027
839,23388259,"""Если они не видят ничего криминального в публичных заявлениях такого рода, что говорить, о планах тайных. Что говорить о том, какое ""мирное будущее"" киевский режим продумал для своей страны"", — заявила Захарова.",1544557320,https://ria.ru/20181211/1547834413.html,Захарова ответила на заявление депутата Рады об уничтожении Крымского моста,79,11,71364
840,23387953,В Сеть попало видео неудачного пуска ракеты С-300 с полигона Капустин Яр: https://ria.ru/20181211/1547833931.html,1544555943,,,201,8,81368
841,23387538,"#РИА_Видео
Пыльная буря накрыла города американского штата Аризона. Густая пыль снизила видимость до минимума. Кадры стихии впечатляют!",1544554101,,,84,46,90069
842,23387323,,1544553224,https://ria.ru/20181211/1547830147.html,Путин допустил пересмотр закона о митингах,248,8,74296
843,23387009,,1544551871,https://ria.ru/20181211/1547831584.html,"Минэнерго поддержало внедрение ""умных счетчиков"" на газ",309,6,74814
844,23386818,,1544551035,https://ria.ru/20181211/1547826046.html,Цена импортного газа для Украины достигла рекордной суммы,114,10,68724
845,23386577,,1544549815,https://rsport.ria.ru/20181211/1547814303.html,Сборная России завоевала серебро на ЧМ по плаванию в эстафете 4x100 м вольным стилем ,19,10,76194
846,23386557,"В четвертом эпизоде цикла ""Бездомные. Выход"" подкаста ""Истории.doc"" Алексей Евгеньевич решает закодироваться, Паша впервые за свои 23 года идет в кино, Руслан опасно увлекается дружбой с владелицей кафе, а Лёша отрабатывает вахту – ему осталось еще две недели. В то же время психотерапевт считает, что шансы на возвращение к нормальной жизни у всех героев небольшие. 
Кто из героев дойдет до пятого этапа возвращения в нормальную жизнь, узнаем в следующем эпизоде через неделю, 18 декабря.
#историиdoc #риа_подкаст #бездомныевыход",1544549700,,,69,13,96764
847,23386312,,1544548639,https://ria.ru/20181211/1547830577.html,Путин подписал закон о продлении заморозки накопительной части пенсии,306,25,78390
848,23386172,,1544547861,https://rsport.ria.ru/20181211/1547814712.html,Жена Глушакова написала заявление в полицию из-за угроз со стороны мужа,42,5,66992
849,23386107,#РИА_ФотоДня,1544547521,,,71,8,69442
850,23385966,"#РИА_Видео 
Форт ""Император Александр I"" — одно из самых загадочных оборонительных сооружений Кронштадта. Весь его облик ассоциируется с образом неприступной крепости, стены которой вырастают прямо из воды. А зимние виды форта с высоты птичьего полета просто завораживают!",1544546794,,,32,47,82063
851,23385633,,1544545564,https://ria.ru/20181211/1547805256.html,В Великом Новгороде полицейский на ходу запрыгнул в КамАЗ с пьяным шофером,72,5,71823
852,23385508,,1544545052,,,241,93,84619
853,23385415,"Президент России Владимир Путин в 1980-х годах работал в КГБ на территории ГДР в Дрездене. Этот факт хорошо известен и часто упоминался им самим. Но теперь немецкий таблоид Bild якобы получил ""сенсационный"" документ о работе Путина в Министерстве государственной безопасности ГДР.",1544544656,https://ria.ru/20181211/1547819832.html,Путин в Штази: погоня за сенсацией желтых СМИ?,93,4,69486
854,23385297,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Российские космонавты Сергей Прокопьев и Олег Кононенко выходят в открытый космос для обследования отверстия в космическом корабле ""Союз МС-09"": https://ria.ru/20181211/1547825335.html",1544544175,,,28,6,70561
855,23385143,"В Махачкале мужчины спасли девочку, выпавшую из окна пятого этажа: https://ria.ru/20181211/1547805167.html",1544543619,,,165,22,84144
856,23384866,В Калифорнии кошка месяц ждала хозяев у сгоревшего дома: https://ria.ru/20181211/1547820474.html,1544542293,,,65,16,86156
857,23384578,,1544541111,https://ria.ru/20181211/1547817955.html,В Ивановской области выпал черный снег,61,7,67723
858,23384473,"В одной из московских многоэтажек старшая по подъезду Елена Аллина собирает подписи жильцов за выселение из съемной квартиры детей с онкологическим диагнозом. В этом доме жилье для них арендует благотворительный фонд. Аллина и другие подписавшиеся (уже почти пятьдесят квартир) опасаются, что онкобольные могут заразить других.",1544540713,https://ria.ru/20181211/1547757558.html,В московской многоэтажке собирают подписи за выселение онкобольных детей,451,26,75578
859,23384332,"Группа журналистов, пострадавших за правду, в том числе убитый саудовский колумнист и обозреватель Джамаль Хашукджи, удостоились звания ""Человек года-2018"".",1544540155,https://ria.ru/20181211/1547816576.html,"Журнал Time выбрал ""Человека года — 2018""",24,1,60876
860,23384051,,1544539216,https://ria.ru/20181211/1547820661.html,"В Раде надеются, что инопланетяне ""уничтожат"" Крымский мост",199,13,70625
861,23383829,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Владимир Путин проводит встречу с Советом по правам человека: https://ria.ru/20181211/1547805449.html",1544538371,,,137,17,70955
862,23383759,"#РИА_Видео
Мусульманин Ирфан Нуркаев решил восстановить православный храм в Липецкой области. Местные жители инициативу поддержали и совместными усилиями приступили к реконструкции уникальной святыни.",1544538039,,,382,172,101336
863,23383424,,1544536454,https://ria.ru/20181211/1547813937.html,Губернатор Кузбасса подарил отшельнице Агафье Лыковой щенка,168,11,68316
864,23383314,,1544535928,https://ria.ru/20181211/1547814182.html,"В ""Сбербанке"" заявили о возможной смене названия",212,22,78194
865,23383051,"#РИА_Видео 
Путин принял участие в открытии памятника Александру Солженицыну: 
https://realty.ria.ru/20181211/1547795419.html",1544534463,,,350,35,94683
866,23382911,,1544533581,,,44,26,70072
867,23382818,,1544533065,https://ria.ru/20181211/1547795837.html,Российские ученые научились превращать опилки в биотопливо,170,13,62162
868,23382560,"Актер Андрей Гайдулян пристыдил пришедших на спектакль в Петропавловске-Камчатском зрителей за ""свинское поведение"". Он пожаловался, что они перебивали его, комментировали каждую реплику и не давали спокойно играть: https://ria.ru/20181211/1547809053.html",1544531957,,,88,4,75258
869,23382331,К 100-летию выдающегося писателя Александра Солженицына вспоминаем цитаты из его ключевых произведений.,1544530866,,,258,59,77895
870,23382133,"#РИА_Видео 
Сегодня Международный день гор! 🏔Горы занимают практически четверть поверхности суши и являются домом почти 13 процентов населения планеты.🌍",1544529829,,,52,51,78452
871,23381920,,1544528832,https://ria.ru/20181211/1547796981.html,"В ГИБДД предложили сдавать ""город"", не зная маршрута",101,7,67318
872,23381783,,1544528171,,,246,42,72436
873,23381708,"#РИА_Видео 
Российские Ту-160 в Венесуэле: приземление и встреча экипажей в аэропорту 
https://ria.ru/20181211/1547772368.html",1544527829,,,112,21,78768
874,23381537,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Студенты протестуют против новых сборов за образование в Париже.",1544527038,,,266,18,78722
875,23381488,,1544526783,https://ria.ru/20181211/1547799796.html,"В Москве на дисплеях в доме внезапно включилось порно, пишут СМИ",77,5,64146
876,23381295,,1544525837,https://ria.ru/20181211/1547794143.html,Роскомнадзор оштрафовал Google на 500 тысяч рублей,87,5,59699
877,23381071,"Ранее в сети сообщили об инстаграм-аккаунте archpriesttver. Утверждалось, что эту страницу ведет протоиерей Тверской епархии Вячеслав Баскаков. Там выкладывались фотографии человека в рясе в обуви от люксового бренда стоимостью в несколько десятков тысяч рублей. В епархии сообщили, что поведение священника рассмотрят на дисциплинарной комиссии.",1544524565,https://ria.ru/20181211/1547794431.html,"Тверской священник, который якобы вел ""роскошный блог"", ушел на больничный",108,1,66704
878,23380896,,1544523471,https://ria.ru/20181211/1547793112.html,"Пранкеры разыграли губернатора Калифорнии, представившись премьером Украины",37,7,63557
879,23380565,,1544521934,https://ria.ru/20181211/1547784052.html,В России в 2018 году пресекли деятельность 37 террористических ячеек,83,5,66588
880,23380330,"В Новошахтинске Ростовской области девятиклассники проломили череп новенькому из-за ""неправильной"", по их мнению, одежды. ""Такую носить могут только реальные пацаны"", — вроде как предупредили они подростка. 
""Модный приговор"" привели в исполнение на футбольном поле прямо рядом со школой. Сначала били вдвоем, потом присоединился третий. В итоге мальчик потерял сознание, с закрытой черепно-мозговой травмой его доставили в больницу. Как часто бывает, один из сверстников снимал избиение на мобильный. Только благодаря видео вокруг истории поднялся общественный резонанс.",1544520919,https://ria.ru/20181211/1547766611.html,Школьника в Новошахтинске жестоко избили из-за небрендовой одежды,289,18,71651
881,23380192,,1544519894,https://rsport.ria.ru/20181211/1547776518.html,Юниорская сборная России обыграла чехов на Мировом кубке вызова в Канаде,22,9,67039
882,23380078,"#РИАрхив 
69-й день рождения отмечает актер Борис Щербаков. Его фильмография насчитывает более 200 ролей.",1544519031,,,54,22,74951
883,23379994,,1544518584,https://ria.ru/20181211/1547786462.html,Госдума приняла закон о ежегодном повышении МРОТ,174,15,65821
884,23379808,,1544517636,https://ria.ru/20181211/1547785060.html,Совфед предоставил ЦБ право убрать с улиц рекламу пунктов обмена валюты,39,3,63631
885,23379613,"На Ямале зрителей молодежного конкурса возмутил номер с девушкой на пилоне. Конкурсантка исполнила танец на шесте во время творческого конкурса, участие в котором также принимали дети, находившиеся в тот момент в зале: https://ria.ru/20181211/1547779793.html",1544516694,,,217,4,76591
886,23379474,,1544515733,https://ria.ru/20181211/1547782240.html,Более 300 застрявших на Хайнане туристов вылетели в Россию,43,7,63239
887,23379323,В Таиланде очень худой слон расстроил посетителей зоопарка: https://ria.ru/20181211/1547766808.html,1544514759,,,29,2,68981
888,23379135,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Церемония прощания с правозащитницей Людмилой Алексеевой.",1544513638,,,134,6,72239
889,23379071,"Ранее красноярский кинодокументалист Андрей Гришаков сообщил, что Лыкова попросила о помощи из-за нехватки запасов продуктов. Женщина позвонила и сообщила, что у нее ""кончается все"".",1544513282,https://ria.ru/20181211/1547778536.html,Вертолет главы Кузбасса вылетел к Агафье Лыковой,214,15,68755
890,23378904,,1544512174,https://ria.ru/20181211/1547777726.html,"""ИрАэро"" готова вывезти из Китая всех туристов ""Жемчужной реки""",21,2,61573
891,23378715,,1544510688,https://ria.ru/20181211/1547766207.html,В Кроноцком заповеднике удалось сфотографировать недоверчивую росомаху,31,8,66127
892,23378534,,1544509631,https://ria.ru/20181211/1547778482.html,"Две монахини ""спустили"" в казино Лас-Вегаса украденные полмиллиона долларов",78,19,67436
893,23378355,,1544508517,,,72,53,70472
894,23378272,"#РИА_ДеньРождения 
Сегодня исполняется 100 лет со дня рождения русского писателя Александра Солженицына. Широкую известность получили книги ""Архипелаг Гулаг"", ""Матренин двор"", ""Один день Ивана Денисовича"" и ""Раковый корпус"". В 1970 году он стал лауреатом Нобелевской премии по литературе. В 1974 году против Солженицына было возбуждено уголовное дело по подозрению в оказании помощи ""реакционным кругам иностранных государств в проведении враждебной деятельности против СССР"", в том же году он был лишен советского гражданства и выдворен из СССР. Через 17 лет он был реабилитирован, в 1994 году Солженицын вернулся на родину. К юбилейной дате приурочены мероприятия в разных городах России: в Москве откроют памятник писателю, а в Рязани появится музей Солженицына.",1544508188,,,578,29,79676
895,23378150,,1544507404,https://ria.ru/20181211/1547777381.html,Киев опубликовал закон о прекращении действия Договора о дружбе с Россией,161,12,66338
896,23377953,"#РИА_ДеньвИстории 
""Лучше гор могут быть только горы, на которых еще не бывал"", – могут пропеть в этот день покорители склонов и вершин. 11 декабря по решению ООН отмечается Международный день гор. Его цель – привлечь внимание к проблемам развития возвышенных районов планеты. Горы занимают около четверти поверхности Земли, являются источником воды для рек и заповедником для многих представителей флоры и фауны. Самые высокие вершины России входят в состав Большого Кавказа и Восточного хребта на Камчатке. Тот, кому удается покорить десять высочайших гор страны, получает звание ""Снежного барса России"".",1544505739,,,25,57,84337
897,23377828,,1544504795,https://ria.ru/20181211/1547775354.html,Госдеп США назвал Алексееву одним из величайших правозащитников мира,173,4,73483
898,23377669,,1544503346,https://ria.ru/20181211/1547776085.html,Названа самая прослушиваемая песня XX века,79,29,73454
899,23377488,,1544501405,https://ria.ru/20181211/1547775618.html,Опрос выявил мнение украинцев о разрыве Договора о дружбе с Россией,122,4,74780
900,23377256,,1544499003,https://ria.ru/20181211/1547774168.html,Британский адмирал увидел предпосылки начала новой мировой войны,99,7,75422
901,23377077,,1544496895,https://ria.ru/20181211/1547775268.html,Большинство французов считают необходимым прекратить протесты,104,3,73214
902,23376932,,1544494474,https://ria.ru/20181211/1547774919.html,"""Враг или соперник?"": NI указал на ошибки США в отношениях с Россией",180,4,76381
903,23376793,,1544492411,https://ria.ru/20181211/1547774532.html,"В Госдуме предложили отдавать ""ненужные""  новогодние подарки малоимущим",153,7,74759
904,23376672,,1544490397,https://ria.ru/20181211/1547774482.html,Опрос выявил отношение россиян к проблеме насилия в отношении женщин,299,11,76104
905,23376557,,1544488257,https://ria.ru/20181211/v-policii-abudabi-pojavilis-patruli-na-verbljudakh-1547772274.html,В полиции Абу-Даби появились патрули на верблюдах,31,3,70258
906,23376427,,1544486407,https://ria.ru/20181211/1547773635.html,"Названо имя первого рэпера, который выступит на ""новогоднем огоньке""",143,2,70454
907,23376273,,1544484301,https://ria.ru/20181211/1547773884.html,Бутина согласилась признать себя виновной по некоторым пунктам обвинения,123,2,68394
908,23376252,,1544484026,https://ria.ru/20181211/ssha-otmenili-rekomendaciju-svoim-grazhdanam-ne-ezdit-v-rossiju-1547773457.html,США отменили рекомендацию своим гражданам не ездить в Россию,92,5,66747
909,23376090,,1544481771,https://ria.ru/20181210/1547771579.html,СБУ издала буклеты о возможности военного вторжения со стороны России,135,5,68036
910,23375963,,1544479748,https://ria.ru/20181211/1547772227.html,Музыканты из России дали бесплатный концерт в Бейруте,65,2,67145
911,23375819,,1544477792,https://ria.ru/20181210/1547760493.html,В Германии заявили о необходимости сохранять диалог с Россией,48,5,68810
912,23375628,,1544475702,https://ria.ru/20181210/1547756907.html,"Росстат сравнил стоимость ""Оливье"" в российских регионах",102,8,70396
913,23375522,Пузатые полосатые. В Китае тигры отъедаются к зиме: https://ria.ru/20181210/1547757132.html,1544474684,,,34,9,75933
914,23375383,"Ночная съемка, макросъемка... Как научиться снимать на телефон так, чтобы это не выглядело хуже, чем у профессионалов? Наш фотограф Владимир Трефилов рассказывает об этом в совместном спецпроекте с Huawei.",1544473500,https://huawei.ria.ru/,Будущее мобильной фотографии,62,22,69133
915,23375182,,1544472448,https://ria.ru/20181210/1547769011.html,Во Франции более четырех тысяч человек задержали с начала акций протеста,128,9,71736
916,23375037,,1544471540,https://ria.ru/20181210/1547764543.html,В Риге неизвестные осквернили мемориал советским воинам,117,6,68185
917,23374902,,1544470686,https://ria.ru/20181210/1547767009.html,Вице-премьер Италии высказался за отмену антироссийских санкций,64,9,70209
918,23374668,,1544469515,https://ria.ru/20181210/1547769590.html,Макрон объявил во Франции чрезвычайное положение,254,46,88935
919,23374462,"#ПРЯМАЯТРАНСЛЯЦИЯ 
Макрон делает заявление по ситуации с ""желтыми жилетами""",1544468488,,,124,14,73358
920,23374444,"Как тебе такое, Илон Маск? ""Роскосмос"" и NASA ""спасут"" Железного человека: https://ria.ru/20181210/1547737736.html",1544468414,,,48,11,74110
